DateTime,Entries,UniqueIPs
1534616136,82201,9372293
1534617167,82090,9372181
1534617816,82006,9372097
1534618588,81917,9372004
1534619059,81928,9372015
1534619254,81847,9371933
1534620215,81712,9371798
1534620984,81620,9371706
1534621655,81534,9371621
1534622374,81498,9371585
1534623157,81458,9371544
1534623816,81377,9371462
1534624535,81306,9371389
1534625056,81316,9371398
1534625256,81225,9371307
1534626039,81124,9371206
1534626488,81131,9371213
1534626696,81043,9371126
1534626981,81055,9371138
1534627416,80958,9371041
1534628137,80892,9370975
1534628913,80844,9370928
1534630055,80719,9370802
1534630841,80621,9370704
1534631739,80518,9370600
1534632759,80419,9370501
1534632964,80420,9370502
1534633655,80289,9370368
1534634376,80192,9370271
1534634656,80190,9370270
1534635094,80104,9370185
1534635816,80034,9370115
1534636585,79953,9370030
1534637496,79843,9369920
1534638213,79815,9369893
1534638933,79762,9369839
1534640443,79770,9369847
1534640854,79532,9369608
1534641134,79534,9369610
1534641575,79437,9369511
1534642353,79371,9369445
1534643014,79285,9369359
1534643735,79198,9369270
1534644260,79203,9369275
1534644695,79072,9369144
1534645415,79021,9369095
1534646189,78930,9369001
1534646853,78860,9368929
1534647573,78766,9368836
1534648093,78774,9368844
1534648293,78706,9368776
1534649014,78645,9368718
1534649733,78597,9368670
1534650038,78604,9368677
1534650461,78547,9368619
1534651193,78491,9368563
1534651952,78479,9368551
1534652614,78419,9368491
1534653335,78381,9368453
1534653855,78386,9368458
1534654292,78313,9368386
1534655013,78258,9368331
1534655796,78212,9368286
1534656453,78170,9367667
1534657174,78097,9367594
1534657697,78114,9367612
1534658134,78058,9367556
1534659098,77986,9367485
1534659628,77994,9367493
1534660053,77951,9367450
1534661014,77907,9367406
1534661533,77904,9367402
1534661974,77822,9367320
1534662694,77768,9367265
1534663414,77723,9367220
1534664134,77669,9367167
1534664853,77637,9367135
1534665373,77612,9367110
1534665813,77620,9367118
1534666535,77581,9367079
1534667254,77493,9366989
1534667973,77478,9366974
1534668693,77481,9366977
1534669233,77468,9366964
1534669653,77466,9366962
1534670416,77468,9366963
1534671092,77469,9366964
1534671813,77464,9366959
1534672533,77460,9366955
1534673061,77456,9366951
1534673493,77459,9366956
1534674212,77459,9366956
1534674981,77450,9366947
1534675653,77456,9366953
1534676372,77460,9366957
1534676642,77462,9366959
1534676900,77461,9366958
1534677334,77461,9366958
1534678293,77459,9366956
1534678813,77448,9366945
1534679013,77450,9366948
1534679734,77450,9366949
1534680454,77437,9366936
1534680745,77428,9366926
1534681172,77431,9366929
1534681892,77430,9366928
1534682663,77421,9366920
1534683333,77418,9366917
1534684053,77416,9366916
1534684579,77407,9366905
1534685064,77409,9366907
1534685974,77416,9366914
1534686496,77411,9366909
1534686693,77411,9366909
1534687414,77413,9366911
1534688133,77413,9366911
1534688854,77408,9366906
1534689572,77407,9366905
1534690341,77407,9366905
1534691014,77403,9366901
1534691733,77396,9366894
1534692251,77403,9366901
1534692693,77399,9366897
1534693413,77398,9366896
1534694442,77406,9366904
1534694853,77403,9366901
1534695573,77416,9366914
1534696346,77428,9366926
1534697013,77422,9366919
1534697733,77415,9366911
1534698263,77422,9366918
1534698693,77414,9366911
1534699414,77418,9366915
1534699687,77421,9366918
1534700182,77437,9366935
1534700853,77440,9366938
1534701573,77446,9366944
1534702094,77454,9366952
1534702293,77455,9366953
1534703013,77457,9366955
1534703734,77456,9366954
1534704255,77477,9366975
1534704694,77467,9366966
1534705413,77467,9366966
1534706192,77457,9366956
1534707094,77463,9366962
1534707813,77462,9366961
1534708533,77462,9366961
1534709494,77453,9366952
1534710012,77432,9366931
1534710213,77437,9366936
1534710933,77437,9366936
1534711654,77436,9366935
1534712852,77449,9366946
1534713573,77458,9366956
1534713853,77457,9366956
1534714345,77453,9366952
1534715013,77461,9366960
1534715785,77457,9366956
1534716453,77462,9366961
1534717173,77464,9366963
1534717693,77464,9366960
1534717894,77466,9366961
1534718612,77465,9366960
1534719334,77460,9366956
1534719623,77471,9366967
1534720053,77474,9366970
1534720324,77476,9366972
1534720773,77475,9366971
1534721544,77474,9366970
1534723503,77475,9366971
1534724132,77475,9366971
1534725094,77468,9366963
1534725612,77476,9366971
1534725813,77476,9366971
1534726533,77467,9366960
1534727253,77473,9366967
1534727541,77467,9366961
1534727972,77469,9366963
1534728693,77465,9366959
1534728967,77472,9366966
1534729463,77476,9366970
1534730373,77472,9366966
1534731411,77490,9366983
1534732053,77488,9366980
1534732773,77495,9366986
1534733293,77498,9366988
1534733493,77496,9366986
1534734213,77497,9366987
1534735228,77506,9366994
1534735893,77510,9366998
1534736613,77509,9366997
1534737144,77508,9366997
1534738053,77504,9366994
1534738774,77500,9366990
1534739493,77500,9366991
1534740214,77496,9366987
1534740981,77493,9366985
1534741653,77494,9366987
1534742373,77496,9366989
1534742889,77516,9367601
1534743092,77523,9367608
1534743618,77526,9367611
1534743813,77528,9367613
1534744534,77531,9367616
1534744825,77546,9367631
1534745252,77543,9367627
1534745973,77536,9367620
1534746755,77540,9367624
1534747413,77538,9367622
1534748133,77539,9367624
1534748658,77547,9367632
1534749622,77557,9367642
1534750294,77560,9367644
1534750572,77565,9367649
1534751013,77568,9367651
1534751733,77571,9367654
1534752508,77580,9367667
1534753173,77584,9367671
1534753893,77585,9367672
1534754417,77592,9367679
1534754854,77592,9367679
1534755574,77589,9367676
1534756346,77595,9367682
1534757013,77596,9367683
1534757732,77602,9367688
1534758254,77606,9367692
1534758693,77616,9367701
1534759653,77621,9367707
1534760614,77627,9367713
1534761332,77632,9367718
1534762054,77643,9367730
1534762772,77644,9367731
1534763493,77650,9367738
1534764023,77608,9367695
1534764213,77616,9367701
1534764933,77618,9367703
1534765948,77615,9367699
1534766613,77617,9367700
1534767332,77612,9367695
1534767855,77596,9367679
1534768293,77596,9367679
1534769014,77595,9367678
1534769788,77593,9367677
1534770454,77596,9367681
1534771174,77598,9367683
1534771894,77596,9367681
1534774129,77575,9367660
1534774772,77578,9367663
1534775493,77575,9367662
1534776213,77577,9367665
1534776933,77586,9367673
1534777954,77572,9367659
1534778613,77568,9367655
1534779333,77567,9367654
1534779856,77577,9367666
1534780293,77583,9367674
1534781012,77582,9367674
1534782044,77576,9367668
1534782453,77570,9367663
1534783173,77569,9367662
1534783943,77564,9367657
1534784613,77567,9367660
1534785333,77575,9367668
1534785855,77578,9367671
1534786293,77590,9367683
1534787014,77587,9367680
1534787780,77590,9367683
1534788452,77583,9367677
1534788728,77585,9367679
1534789172,77593,9367687
1534789694,77614,9367708
1534790133,77617,9367711
