DateTime,AddedIPs,RemovedIPs
1534590763,181,101
1534591721,80,82
1534592686,80,65
1534593672,75,102
1534594583,67,78
1534595558,89,71
1534596504,68,73
1534597471,71,72
1534598437,77,61
1534599371,71,82
1534600353,64,86
1534601315,73,76
1534602258,60,95
1534603214,61,102
1534604201,48,72
1534605135,50,97
1534606094,67,83
1534607091,71,55
1534608045,73,77
1534609011,90,45
1534609941,78,79
1534610893,62,60
1534611893,64,60
1534612812,72,67
1534613779,76,83
1534614757,89,67
1534615693,115,0
1534616670,76,128
1534617622,80,71
1534618600,79,52
1534619780,88,72
1534620737,90,60
1534621728,113,79
1534622661,70,57
1534623616,86,61
1534624594,87,5
1534625532,78,21
1534626500,86,45
1534627474,79,89
1534628410,102,60
1534629369,78,72
1534630343,83,60
1534631300,82,57
1534632253,70,70
1534633219,62,60
1534634177,79,61
1534635159,74,0
1534636095,61,76
1534637062,79,51
1534638010,84,0
1534638995,91,47
1534640454,93,96
1534641377,115,59
1534642356,76,62
1534643294,72,59
1534644270,74,53
1534645208,64,64
1534646192,78,48
1534647133,61,70
1534648097,60,61
1534649076,65,54
1534650041,69,44
1534650974,67,63
1534651963,59,67
1534652889,57,71
1534653859,68,65
1534654816,57,66
1534655808,79,60
1534656737,50,57
1534657701,44,58
1534658659,68,83
1534659632,79,50
1534660582,62,61
1534661538,60,55
1534662498,65,57
1534663476,52,91
1534664411,59,78
1534665376,62,68
1534666337,57,73
1534667316,67,53
1534668254,72,66
1534669237,58,81
1534670177,63,48
1534671156,71,61
1534672093,62,100
1534673065,79,78
1534674009,88,82
1534674991,66,78
1534675932,77,60
1534676903,59,86
1534677852,75,86
1534678816,78,76
1534679788,77,80
1534680749,75,81
1534681693,93,112
1534682674,78,66
1534683624,84,88
1534684582,83,58
1534685537,70,82
1534686500,73,66
1534687476,64,78
1534688414,76,72
1534689371,95,60
1534690352,68,71
1534691293,59,74
1534692256,79,69
1534693213,72,81
1534694453,74,102
1534695376,101,55
1534696349,73,89
1534697303,69,90
1534698266,73,79
1534699209,79,89
1534700192,70,73
1534701133,104,66
1534702097,66,86
1534703091,64,79
1534704258,79,69
1534705218,64,76
1534706204,66,76
1534707145,72,90
1534708096,69,57
1534709068,81,98
1534710017,78,88
1534710982,70,0
1534711940,76,40
1534712904,69,72
1534713858,151,90
1534714813,147,70
1534715796,82,87
1534716743,77,68
1534717696,54,88
1534718670,88,99
1534719627,111,87
1534720576,81,75
1534721555,63,83
1534723515,57,165
1534724651,63,69
1534725616,65,159
1534726584,83,0
1534727544,69,171
1534728489,74,0
1534729474,73,128
1534730437,59,46
1534731423,50,71
1534732336,80,0
1534733296,69,87
1534734277,53,136
1534735239,77,87
1534736171,73,0
1534737147,69,169
1534738108,89,81
1534739066,86,0
1534740010,68,60
1534740985,74,173
1534741934,57,0
1534742892,120,58
1534743871,75,163
1534744830,197,85
1534745775,195,0
1534746766,81,159
1534747695,87,89
1534748662,84,0
1534749627,90,177
1534750582,71,0
1534751532,78,81
1534752511,61,189
1534753459,80,0
1534754427,79,193
1534755369,87,0
1534756349,87,115
1534757290,107,110
1534758273,72,98
1534759255,88,92
1534760185,91,97
1534761136,83,97
1534762112,100,74
1534763056,93,89
1534764027,106,92
1534764991,114,102
1534765959,99,0
1534766893,110,97
1534767859,129,101
1534768813,91,95
1534769799,119,96
1534770742,108,122
1534771695,92,117
1534774141,79,220
1534775052,101,118
1534776032,90,109
1534776987,222,114
1534777964,145,199
1534778891,164,140
1534779859,124,137
1534780821,129,102
1534782059,138,66
1534782975,138,78
1534783948,148,75
1534784892,146,76
1534785867,154,65
1534786815,136,87
1534787783,127,78
1534788738,139,67
1534789697,139,99
1534790652,147,80
1534791650,156,55
1534792828,126,481
1534793775,104,0
1534794728,101,75
1534795702,103,143
1534796659,109,39
1534797611,99,0
1534798581,87,14
1534799543,88,143
1534800493,108,0
1534801465,90,91
1534802425,79,99
1534803393,106,190
1534804334,105,0
1534805292,66,88
1534806280,43,151
1534807210,123,0
1534808172,108,81
1534809148,73,68
1534810097,102,63
1534811066,105,65
1534812282,103,64
1534813217,96,60
1534814181,121,64
1534815153,99,75
1534816099,98,63
1534817163,99,68
1534818273,78,60
1534819211,101,91
1534820169,96,59
1534821150,92,55
1534822098,88,63
1534823052,87,58
1534824016,61,64
1534824989,77,69
1534825939,73,72
1534826890,82,64
1534827875,79,77
1534828840,86,74
1534829774,82,66
1534830737,71,59
1534831693,72,60
1534832688,75,84
1534833615,62,60
1534834574,89,82
1534835562,66,74
1534836500,84,68
1534837457,67,59
1534838436,63,78
1534839377,17,86
1534840361,10,90
1534841299,1,160
1534842265,9,105
1534843212,5,103
1534844192,4,116
1534845157,2,123
1534846098,1,115
1534847057,11,98
1534848019,4,72
1534848993,10,73
1534849939,9,84
1534850901,10,69
1534851881,9,89
1534853093,126,175
1534854012,19,0
1534854988,133,77
1534855959,116,84
1534856900,161,81
1534857858,193,88
1534858815,168,63
1534859792,148,98
1534860743,179,70
1534861701,145,88
1534862675,182,78
1534863645,196,78
1534864582,129,80
1534865543,87,89
1534866512,92,82
1534867492,96,72
1534868418,67,60
1534869388,61,76
1534870332,85,64
1534871311,97,67
1534872272,100,85
1534873215,90,105
1534874180,76,84
1534875148,84,74
1534876098,83,92
1534877067,72,72
1534878027,96,67
1534878994,90,64
1534879936,87,82
1534880920,113,80
1534881877,86,99
1534882834,98,78
1534883785,91,9
1534884739,93,13
1534885693,90,55
1534886697,83,73
1534887616,100,92
1534888574,116,84
1534889563,95,131
1534890521,99,82
1534891463,72,68
1534892442,14,69
1534893384,102,93
1534894345,101,71
1534895568,90,80
1534896736,89,86
1534897691,100,72
1534898657,89,76
1534899626,81,89
1534900585,154,69
1534901535,100,65
1534902492,95,68
1534903483,89,72
1534904410,68,73
1534905374,65,74
1534906332,74,47
1534907300,80,68
1534908286,60,63
1534909210,83,69
1534910168,72,68
1534911154,59,71
1534912094,93,66
1534913056,106,82
1534914018,57,67
1534915000,71,66
1534915935,65,68
1534916892,67,70
1534917858,109,72
1534918813,71,71
1534919788,78,61
1534920737,78,84
1534921704,90,90
1534922667,89,89
1534923612,85,57
1534924584,76,96
1534925532,66,70
1534926518,70,70
1534927456,93,87
1534928414,72,80
1534929391,93,63
1534930344,99,78
1534931301,82,99
1534932258,85,91
1534933215,66,84
