DateTime,AddedIPs,RemovedIPs
1534533723,80,158
1534534924,80,0
1534536123,80,79
1534536723,80,160
1534537324,79,79
1534537923,80,0
1534538523,80,80
1534539123,80,0
1534539723,80,0
1534540923,80,160
1534541523,80,30
1534542123,80,42
1534543324,80,70
1534544524,80,236
1534545124,63,80
1534545724,80,0
1534546323,80,86
1534546923,80,80
1534548123,78,0
1534549323,79,45
1534550523,80,160
1534551123,80,0
1534551723,80,0
1534552923,79,140
1534554123,79,80
1534555323,79,78
1534555924,79,79
1534556523,80,158
1534557724,80,80
1534558323,80,80
1534558923,80,76
1534560123,79,80
1534560724,80,79
1534561324,79,80
1534562523,80,160
1534563724,46,160
1534564323,80,160
1534564923,78,80
1534565524,79,0
1534566124,74,80
1534566723,78,0
1534567323,76,0
1534568523,75,145
1534569123,80,63
1534569725,75,79
1534570323,11,0
1534570923,79,72
1534572124,80,156
1534572723,25,79
1534573323,80,80
1534574523,80,0
1534575123,80,80
1534575723,80,0
1534576323,80,80
1534576923,80,160
1534577523,80,79
1534578123,80,80
1534579323,80,80
1534579923,45,0
1534580523,80,80
1534581123,73,76
1534581723,80,0
1534582923,79,160
1534583523,80,0
1534584124,76,0
1534584723,36,79
1534585324,40,159
1534586523,80,80
1534587123,80,80
1534587723,79,80
1534588924,80,156
1534589523,80,80
1534590123,80,0
1534591324,80,159
1534591923,29,80
1534592523,64,80
1534593123,79,80
1534593724,21,80
1534594924,80,80
1534596123,76,80
1534596723,80,80
1534597323,79,0
1534597924,80,80
1534598524,80,80
1534599724,80,160
1534600323,80,0
1534600923,80,80
1534601524,80,80
1534602124,80,0
1534603323,80,160
1534604523,80,159
1534605123,80,80
1534605723,80,80
1534606924,79,239
1534607523,80,80
1534608125,80,76
1534608724,80,0
1534609323,80,159
1534609924,80,0
1534610524,79,80
1534611124,80,101
1534611723,80,0
1534612324,80,64
1534612923,80,29
1534614123,79,160
1534614724,80,0
1534615324,80,80
1534615924,80,80
1534616523,79,80
1534617724,80,119
1534618323,80,36
1534618924,79,77
1534619524,80,159
1534620124,80,0
1534621324,80,80
1534621925,80,73
1534622523,80,0
1534623124,80,46
1534623723,69,80
1534624924,72,160
1534626124,80,160
1534627324,76,159
1534627923,74,0
1534628523,80,80
1534629723,78,105
1534630323,79,0
1534630924,80,80
1534631524,80,79
1534632123,80,11
1534632723,79,0
1534633324,80,155
1534633924,80,0
1534634523,79,46
1534635124,80,0
1534635723,80,0
1534636325,80,80
1534636924,80,0
1534637523,80,80
1534638123,80,80
1534639923,80,160
1534640524,80,72
1534641724,80,78
1534642923,44,80
1534644123,80,79
1534645323,61,160
1534645924,76,80
1534646523,79,80
1534647724,78,79
1534648923,79,157
1534650123,80,80
1534651323,78,80
1534652524,79,153
1534653124,75,152
1534653723,79,77
1534654323,80,0
1534654924,78,0
1534655523,78,75
1534656123,79,80
1534657323,77,160
1534657924,61,80
1534658523,52,80
1534659723,76,160
1534660325,80,0
1534660923,28,80
1534661523,11,80
1534662123,71,0
1534663323,80,160
1534664523,80,160
1534665123,80,79
1534665724,34,0
1534666924,80,159
1534667523,80,160
1534668123,80,0
1534669324,80,160
1534669924,80,0
1534670524,80,159
1534671723,79,80
1534672923,80,160
1534673524,80,0
1534674124,80,68
1534675323,80,80
1534676523,79,160
1534677125,80,80
1534677723,80,80
1534678324,80,0
1534678924,80,80
1534679523,80,80
1534680123,80,79
1534680724,80,80
1534681324,45,0
1534682524,80,159
1534683723,80,78
1534684324,80,80
1534684923,80,160
1534685524,80,0
1534686123,80,0
1534687323,80,240
1534687923,80,0
1534688523,80,160
1534689124,80,0
1534689723,80,80
1534690924,80,0
1534692124,79,240
1534693325,80,0
1534693923,80,80
1534694524,80,80
1534695725,80,160
1534696923,80,240
1534697523,79,0
1534698123,80,160
1534699324,80,80
1534699924,80,45
1534700523,80,0
1534701124,80,160
1534701724,80,80
1534702923,80,160
1534703523,80,0
1534704123,80,80
1534704723,80,0
1534705323,80,80
1534705924,80,75
1534706523,80,80
1534707723,80,160
1534708923,80,160
1534709524,80,80
1534710123,80,0
1534711323,80,80
1534712523,80,140
1534713724,80,79
1534714324,80,0
1534714924,80,114
1534716123,80,80
1534717324,80,80
1534717923,75,80
1534718524,80,71
1534719723,80,116
1534720324,80,0
1534720923,80,156
1534723323,80,272
1534723923,80,80
1534724523,80,80
1534725123,80,0
1534725723,80,0
1534726324,80,0
1534726924,80,44
1534727523,80,80
1534728123,80,0
1534729323,80,160
1534729924,79,0
1534730523,80,80
1534731124,80,0
1534731724,80,80
1534732923,79,79
1534733524,80,79
1534734124,79,80
1534734723,78,0
1534735323,79,79
1534736523,80,0
1534737723,80,79
1534738923,80,160
1534740123,80,80
1534741323,80,240
1534741923,26,80
1534742524,68,0
1534743124,37,80
1534743723,48,80
1534744324,38,0
1534744923,78,160
1534746123,80,0
1534747323,75,160
1534748524,80,239
1534749123,80,0
1534749723,80,0
1534750923,80,160
1534752123,80,80
1534753323,79,160
1534753923,79,0
1534754523,54,159
1534755124,75,0
1534755723,65,0
1534756323,80,160
1534756924,80,0
1534758123,80,160
1534759323,80,80
1534759923,78,80
1534760523,80,80
1534761723,80,0
1534762323,80,80
1534762924,80,80
1534764124,80,80
1534765324,80,240
1534766523,80,80
1534767723,80,240
1534768323,80,0
1534768923,80,0
1534770124,74,160
1534771324,21,73
1534773724,80,320
1534774323,79,80
1534774923,80,0
1534776123,80,160
1534777324,80,160
1534778524,80,0
1534779124,80,80
1534779723,73,80
1534780925,80,80
1534781523,80,80
1534782123,80,80
1534783323,80,80
1534783924,80,0
1534784524,80,80
1534785124,80,80
1534785724,80,80
1534786923,80,80
1534788123,80,179
1534788724,80,0
1534789324,79,0
1534789923,80,73
1534790523,80,80
1534791723,80,240
1534792323,80,80
1534792925,80,0
1534793524,80,80
1534794123,80,0
1534795324,80,160
1534796523,80,160
1534797723,79,0
1534798924,80,160
1534799523,80,0
1534800123,80,0
1534801324,80,240
1534802523,80,0
1534803723,80,143
1534804324,80,74
1534804923,80,52
1534806124,80,0
1534807323,80,160
1534808523,80,80
1534809724,80,0
1534810323,80,156
1534810924,80,80
1534812124,80,86
1534812723,80,0
1534813323,80,106
1534814524,78,107
1534815724,80,0
1534816323,78,160
1534816923,80,0
1534817523,80,80
1534818123,80,80
1534819324,80,73
1534820523,80,238
1534821723,80,80
1534822924,77,78
1534823523,80,79
1534824123,78,0
1534824725,80,80
1534825324,79,80
1534826523,80,80
1534827123,79,0
1534827724,77,0
1534828324,80,160
1534828923,80,80
1534829523,79,0
1534830123,78,160
1534830724,78,0
1534831323,79,80
1534832523,77,157
1534833123,77,0
1534833723,77,0
1534834923,79,78
1534835523,9,79
1534836124,77,80
1534836723,80,79
1534837324,78,0
1534838523,80,155
1534839723,80,79
1534840323,80,0
1534840923,80,80
1534841523,79,160
1534842123,80,79
1534843323,80,159
1534843923,79,0
1534844523,79,0
1534845124,80,80
1534845723,80,0
1534846323,80,80
1534846923,80,80
1534848124,80,80
1534849323,79,240
1534850523,78,80
1534851723,80,80
1534852323,71,0
1534852923,80,80
1534854123,80,0
1534855324,80,240
1534856523,80,0
1534857125,79,80
1534857724,80,79
1534858324,80,0
1534858924,80,0
1534859524,80,0
1534860125,80,0
1534860724,79,80
1534861324,80,78
1534862523,80,160
1534863124,79,0
1534863723,41,79
1534864923,79,80
1534866123,79,80
1534866723,80,75
1534867323,79,80
1534867923,80,0
1534868523,79,80
1534869124,80,80
1534869724,79,78
1534870323,80,0
1534870924,80,160
1534871524,80,80
1534872123,80,0
1534872723,80,79
1534873324,80,80
1534873923,80,0
1534874523,80,0
1534875723,80,160
1534876923,80,240
1534877523,80,0
1534878124,80,0
1534878723,80,121
1534879323,80,79
1534880523,80,160
1534881124,80,0
1534881725,80,77
1534882924,80,0
1534883524,80,80
1534884124,80,80
1534885323,80,0
1534885924,80,158
1534886524,80,80
1534887723,80,0
1534888923,77,160
1534889524,80,0
1534890123,80,71
1534890723,77,80
1534891323,80,0
1534892523,80,160
1534893125,80,0
1534893724,80,80
1534894323,77,0
1534894923,80,80
1534895523,80,0
1534896123,80,80
1534896724,80,0
1534897324,80,80
1534897924,80,80
1534898523,80,0
1534899723,80,240
1534900323,66,0
1534900924,78,0
1534902124,80,80
1534902724,80,158
1534903323,80,0
1534904523,80,158
1534905724,80,84
1534906923,80,0
1534907525,80,79
1534908123,78,0
1534908723,80,80
1534909323,80,70
1534910524,73,157
1534911724,80,78
1534912323,80,80
1534912923,80,80
1534913523,80,80
1534914124,80,0
1534914724,80,79
1534915324,79,78
1534916523,80,151
1534917123,80,157
1534917724,72,80
1534918924,77,0
1534919523,80,160
1534920123,78,80
1534921324,80,0
1534921924,79,79
1534922523,79,160
1534923724,80,80
1534924323,80,80
1534924923,80,0
1534926124,80,80
1534926723,45,160
1534927324,79,80
1534928524,79,159
1534929124,79,0
1534929723,78,0
1534930323,80,152
1534930923,74,0
1534931524,80,160
1534932123,78,80
1534933324,80,80
